tenure**2*MonthlyCharges**0,tenure**1*MonthlyCharges**1,tenure**0*MonthlyCharges**2,tenure**3*MonthlyCharges**0,tenure**2*MonthlyCharges**1,tenure**1*MonthlyCharges**2,tenure**0*MonthlyCharges**3,tenure**2*TotalCharges**0,tenure**1*TotalCharges**1,tenure**0*TotalCharges**2,tenure**3*TotalCharges**0,tenure**2*TotalCharges**1,tenure**1*TotalCharges**2,tenure**0*TotalCharges**3,MonthlyCharges**2*TotalCharges**0,MonthlyCharges**1*TotalCharges**1,MonthlyCharges**0*TotalCharges**2,MonthlyCharges**3*TotalCharges**0,MonthlyCharges**2*TotalCharges**1,MonthlyCharges**1*TotalCharges**2,MonthlyCharges**0*TotalCharges**3
4761.0,1373.1,396.00999999999993,328509.0,94743.9,27324.689999999995,7880.598999999998,4761.0,94078.05,1858995.9025,328509.0,6491385.45,128270717.27250001,2534647963.263625,396.00999999999993,27132.655,1858995.9025,7880.598999999998,539939.8344999999,36994018.45975,2534647963.263625
4761.0,6379.05,8547.0025,328509.0,440154.45,589743.1725,790170.3811250001,4761.0,445777.95,41738706.3025,328509.0,30758678.55,2879970734.8725,269654999002.6164,8547.0025,597277.8475,41738706.3025,790170.3811250001,55218337.001375005,3858743397.6661253,269654999002.6164
5184.0,6080.400000000001,7131.802500000001,373248.0,437788.80000000005,513489.78,602280.721125,5184.0,434383.2,36398295.61000001,373248.0,31275590.400000002,2620677283.9200006,219594557244.69104,7131.802500000001,509495.29500000004,36398295.61000001,602280.721125,43026877.662750006,3073836064.2645006,219594557244.69104
1849.0,3880.75,8145.0625,79507.0,166872.25,350237.6875,735091.890625,1849.0,165066.25,14736001.5625,79507.0,7097848.75,633648067.1875,56567825998.046875,8145.0625,346447.1875,14736001.5625,735091.890625,31266858.671875,1329924141.015625,56567825998.046875
1.0,45.15,2038.5224999999998,1.0,45.15,2038.5224999999998,92039.29087499999,1.0,45.15,2038.5224999999998,1.0,45.15,2038.5224999999998,92039.29087499999,2038.5224999999998,2038.5224999999998,2038.5224999999998,92039.29087499999,92039.29087499999,92039.29087499999,92039.29087499999
225.0,1126.5,5640.009999999999,3375.0,16897.5,84600.15,423564.75099999993,225.0,17273.25,1326067.4024999999,3375.0,259098.75,19891011.037499998,1527032917.3488748,5640.009999999999,86481.40499999998,1326067.4024999999,423564.75099999993,6494753.515499998,99587661.92774998,1527032917.3488748
1.0,69.1,4774.8099999999995,1.0,69.1,4774.8099999999995,329939.3709999999,1.0,69.1,4774.8099999999995,1.0,69.1,4774.8099999999995,329939.3709999999,4774.8099999999995,4774.8099999999995,4774.8099999999995,329939.3709999999,329939.3709999999,329939.3709999999,329939.3709999999
3364.0,1177.4,412.09000000000003,195112.0,68289.20000000001,23901.22,8365.427000000001,3364.0,67323.5,1347340.5625,195112.0,3904763.0,78145752.625,1563925557.921875,412.09000000000003,23563.225000000002,1347340.5625,8365.427000000001,478333.4675000001,27351013.41875,1563925557.921875
1849.0,4762.25,12265.5625,79507.0,204776.75,527419.1875,1358411.046875,1849.0,201579.69999999998,21976406.409999996,79507.0,8667927.1,944985475.6299999,103023195609.43898,12265.5625,519184.925,21976406.409999996,1358411.046875,57499730.44375,2433887009.9075,103023195609.43898
16.0,81.6,416.15999999999997,64.0,326.4,1664.6399999999999,8489.663999999999,16.0,339.0,7182.5625,64.0,1356.0,28730.25,608722.171875,416.15999999999997,1728.8999999999999,7182.5625,8489.663999999999,35269.56,146524.275,608722.171875
400.0,392.0,384.1600000000001,8000.0,7840.0,7683.200000000002,7529.536000000002,400.0,7123.0,126842.82249999998,8000.0,142460.0,2536856.4499999997,45175071.23337499,384.1600000000001,6980.54,126842.82249999998,7529.536000000002,136818.584,2486119.321,45175071.23337499
64.0,195.2,595.3599999999999,512.0,1561.6,4762.879999999999,14526.783999999996,64.0,1631.6,41595.60249999999,512.0,13052.8,332764.81999999995,8483423.129874999,595.3599999999999,4976.379999999999,41595.60249999999,14526.783999999996,121423.67199999998,1014932.7009999998,8483423.129874999
1.0,45.6,2079.36,1.0,45.6,2079.36,94818.816,1.0,45.6,2079.36,1.0,45.6,2079.36,94818.816,2079.36,2079.36,2079.36,94818.816,94818.816,94818.816,94818.816
5041.0,3290.85,2148.3225,357911.0,233650.35,152530.89750000002,99574.74787500002,5041.0,238091.4,11245291.56,357911.0,16904489.4,798415700.76,37709960717.304,2148.3225,155430.09,11245291.56,99574.74787500002,7204184.6715,521219263.80600005,37709960717.304
729.0,523.8,376.35999999999996,19683.0,14142.599999999999,10161.72,7301.383999999998,729.0,14304.599999999999,280688.04,19683.0,386224.19999999995,7578577.079999999,148708523.59199998,376.35999999999996,10278.119999999999,280688.04,7301.383999999998,199395.52799999996,5445347.975999999,148708523.59199998
5184.0,6055.2,7072.8099999999995,373248.0,435974.39999999997,509242.31999999995,594823.3209999999,5184.0,430678.8,35780136.7225,373248.0,31008873.599999998,2576169844.0199995,214024254826.1421,7072.8099999999995,503056.76499999996,35780136.7225,594823.3209999999,42307073.93649999,3009109498.3622494,214024254826.1421
3844.0,6541.0,11130.25,238328.0,405542.0,690075.5,1174241.375,3844.0,402206.39999999997,42083763.839999996,238328.0,24936796.799999997,2609193358.08,273005792782.84796,11130.25,684399.6,42083763.839999996,1174241.375,72204157.8,4439837085.12,273005792782.84796
2209.0,4009.1,7276.089999999999,103823.0,188427.69999999998,341976.23,620650.477,2209.0,190145.55000000002,16367283.922500001,103823.0,8936840.850000001,769262344.3575001,66216302201.06213,7276.089999999999,345093.945,16367283.922500001,620650.477,29436513.5085,1396129318.58925,66216302201.06213
324.0,1344.6000000000001,5580.09,5832.0,24202.800000000003,100441.62,416832.723,324.0,23302.8,1675989.1599999997,5832.0,419450.39999999997,30167804.879999995,2169735566.5359993,5580.09,96706.62,1675989.1599999997,416832.723,7223984.5139999995,125196390.25199997,2169735566.5359993
5041.0,1412.8999999999999,396.00999999999993,357911.0,100315.9,28116.709999999995,7880.598999999998,5041.0,99208.3,1952447.2899999998,357911.0,7043789.3,138623757.58999997,2728154598.3169994,396.00999999999993,27806.269999999997,1952447.2899999998,7880.598999999998,553344.7729999999,38853701.070999995,2728154598.3169994
1.0,74.9,5610.010000000001,1.0,74.9,5610.010000000001,420189.7490000001,1.0,74.9,5610.010000000001,1.0,74.9,5610.010000000001,420189.7490000001,5610.010000000001,5610.010000000001,5610.010000000001,420189.7490000001,420189.7490000001,420189.7490000001,420189.7490000001
5041.0,6617.2,8686.24,357911.0,469821.2,616723.04,809557.568,5041.0,461936.64999999997,42329987.8225,357911.0,32797502.15,3005429135.3975,275405250271.35834,8686.24,606373.1799999999,42329987.8225,809557.568,56513980.375999995,3945154865.057,275405250271.35834
5184.0,7293.599999999999,10261.689999999999,373248.0,525139.2,738841.6799999999,1039509.1969999998,5184.0,522810.0,52725751.5625,373248.0,37642320.0,3796254112.5,382854863533.2031,10261.689999999999,735564.625,52725751.5625,1039509.1969999998,74512696.5125,5341118633.28125,382854863533.2031
256.0,799.2,2495.0025000000005,4096.0,12787.2,39920.04000000001,124625.37487500004,256.0,12963.2,656424.04,4096.0,207411.2,10502784.64,531834757.20800006,2495.0025000000005,40469.490000000005,656424.04,124625.37487500004,2021451.0255000005,32788380.798000004,531834757.20800006
3721.0,4843.400000000001,6304.360000000001,226981.0,295447.4,384565.96,500566.18400000007,3721.0,294053.55,23237702.302500002,226981.0,17937266.55,1417499840.4525,112018505834.31639,6304.360000000001,382751.67000000004,23237702.302500002,500566.18400000007,30390482.598000005,1845073562.8185003,112018505834.31639
1.0,45.65,2083.9224999999997,1.0,45.65,2083.9224999999997,95131.06212499998,1.0,45.65,2083.9224999999997,1.0,45.65,2083.9224999999997,95131.06212499998,2083.9224999999997,2083.9224999999997,2083.9224999999997,95131.06212499998,95131.06212499998,95131.06212499998,95131.06212499998
1.0,78.05,6091.8025,1.0,78.05,6091.8025,475465.18512499996,1.0,78.05,6091.8025,1.0,78.05,6091.8025,475465.18512499996,6091.8025,6091.8025,6091.8025,475465.18512499996,475465.18512499996,475465.18512499996,475465.18512499996
1.0,76.2,5806.4400000000005,1.0,76.2,5806.4400000000005,442450.72800000006,1.0,76.2,5806.4400000000005,1.0,76.2,5806.4400000000005,442450.72800000006,5806.4400000000005,5806.4400000000005,5806.4400000000005,442450.72800000006,442450.72800000006,442450.72800000006,442450.72800000006
3969.0,5260.5,6972.25,250047.0,331411.5,439251.75,582182.875,3969.0,342405.0,29539225.0,250047.0,21571515.0,1860971175.0,160545687875.0,6972.25,453822.5,29539225.0,582182.875,37894178.75,2466525287.5,160545687875.0
3249.0,5742.75,10150.5625,185193.0,327336.75,578582.0625,1022669.171875,3249.0,341145.0,35820225.0,185193.0,19445265.0,2041752825.0,214384046625.0,10150.5625,602988.75,35820225.0,1022669.171875,60751116.5625,3608887668.75,214384046625.0
49.0,132.65,359.10249999999996,343.0,928.5500000000001,2513.7174999999997,6804.992374999999,49.0,913.8500000000001,17043.3025,343.0,6396.950000000001,119303.11750000001,2225003.1413750006,359.10249999999996,2473.9225,17043.3025,6804.992374999999,46880.831375,322970.582375,2225003.1413750006
9.0,60.0,400.0,27.0,180.0,1200.0,8000.0,9.0,148.95,2465.1225,27.0,446.84999999999997,7395.3675,122393.332125,400.0,993.0,2465.1225,8000.0,19860.0,49302.45,122393.332125
4900.0,5285.0,5700.25,343000.0,369950.0,399017.5,430368.875,4900.0,364885.5,27171720.022499997,343000.0,25541985.0,1902020401.5749998,141636666375.2846,5700.25,393555.07499999995,27171720.022499997,430368.875,29713408.162499998,2051464861.6987498,141636666375.2846
529.0,480.7,436.80999999999995,12167.0,11056.1,10046.63,9129.328999999998,529.0,10442.0,206116.0,12167.0,240166.0,4740668.0,93576664.0,436.80999999999995,9488.599999999999,206116.0,9129.328999999998,198311.73999999996,4307824.399999999,93576664.0
3600.0,5457.0,8271.9025,216000.0,327420.0,496314.15,752329.5323750001,3600.0,327204.0,29739571.559999995,216000.0,19632240.0,1784374293.5999997,162181779545.30396,8271.9025,495986.73,29739571.559999995,752329.5323750001,45109993.0935,2704814033.3819995,162181779545.30396
1849.0,1438.3500000000001,1118.9025000000001,79507.0,61849.05,48112.80750000001,37427.28862500001,1849.0,64510.75,2250750.0625,79507.0,2773962.25,96782252.6875,3376687781.265625,1118.9025000000001,50183.3625,2250750.0625,37427.28862500001,1678633.4756250002,75287589.590625,3376687781.265625
1521.0,3194.1000000000004,6707.610000000001,59319.0,124569.90000000001,261596.79000000004,549353.2590000001,1521.0,125570.25,10366790.0625,59319.0,4897239.75,404304812.4375,33378472303.734375,6707.610000000001,263697.525,10366790.0625,549353.2590000001,21596827.297500003,849040106.1187501,33378472303.734375
36.0,329.1,3008.5225,216.0,1974.6000000000001,18051.135000000002,165017.459125,36.0,2130.6000000000004,126096.01000000001,216.0,12783.600000000002,756576.06,44776693.15100001,3008.5225,19477.235,126096.01000000001,165017.459125,1068326.33975,6916366.148500001,44776693.15100001
625.0,2237.5,8010.25,15625.0,55937.5,200256.25,716917.375,625.0,54903.75,4823074.822500001,15625.0,1372593.75,120576870.56250001,10592195771.433376,8010.25,196555.42500000002,4823074.822500001,716917.375,17591710.5375,431665196.61375004,10592195771.433376
81.0,825.75,8418.0625,729.0,7431.75,75762.5625,772357.234375,81.0,7792.2,749609.6399999999,729.0,70129.8,6746486.759999999,649012026.3119999,8418.0625,79437.15,749609.6399999999,772357.234375,7288358.512499999,68776684.46999998,649012026.3119999
4761.0,7814.25,12825.5625,328509.0,539183.25,884963.8125,1452494.953125,4761.0,544765.35,62333393.52249999,328509.0,37588809.15,4301004153.0525,492131491869.1658,12825.5625,894125.7374999999,62333393.52249999,1452494.953125,101259739.771875,7059256816.423124,492131491869.1658
4356.0,6804.599999999999,10629.609999999999,287496.0,449103.6,701554.2599999999,1095912.7909999997,4356.0,435270.0,43494025.0,287496.0,28727820.0,2870605650.0,286843094875.0,10629.609999999999,679944.5,43494025.0,1095912.7909999997,70102277.95,4484233977.5,286843094875.0
1.0,74.3,5520.49,1.0,74.3,5520.49,410172.40699999995,1.0,74.3,5520.49,1.0,74.3,5520.49,410172.40699999995,5520.49,5520.49,5520.49,410172.40699999995,410172.40699999995,410172.40699999995,410172.40699999995
441.0,1235.8500000000001,3463.3225,9261.0,25952.850000000002,72729.7725,203816.52912500003,441.0,25524.45,1477318.7025000001,9261.0,536013.4500000001,31023692.7525,1795607016.9536252,3463.3225,71529.2325,1477318.7025000001,203816.52912500003,4209495.332625,86940205.64212501,1795607016.9536252
2304.0,2160.0,2025.0,110592.0,103680.0,97200.0,91125.0,2304.0,105422.40000000001,4823733.69,110592.0,5060275.2,231539217.12,10594366303.347002,2025.0,98833.50000000001,4823733.69,91125.0,4447507.500000001,217068016.05,10594366303.347002
1225.0,696.5,396.00999999999993,42875.0,24377.5,13860.349999999999,7880.598999999998,1225.0,23310.0,443556.0,42875.0,815850.0,15524460.0,295408296.0,396.00999999999993,13253.4,443556.0,7880.598999999998,263742.66,8826764.399999999,295408296.0
2116.0,2442.6,2819.61,97336.0,112359.59999999999,129702.06000000001,149721.291,2116.0,113150.8,6050616.040000001,97336.0,5204936.8,278328337.84000003,14883305335.192003,2819.61,130615.38000000002,6050616.040000001,149721.291,6935676.678000001,321287711.72400004,14883305335.192003
784.0,1569.3999999999999,3141.6024999999995,21952.0,43943.2,87964.86999999998,176086.82012499997,784.0,42634.200000000004,2318463.0225000004,21952.0,1193757.6,64916964.63000001,3530207721.2096257,3141.6024999999995,85344.5325,2318463.0225000004,176086.82012499997,4783561.0466249995,129949852.41112502,3530207721.2096257
1.0,44.95,2020.5025000000003,1.0,44.95,2020.5025000000003,90821.58737500002,1.0,44.95,2020.5025000000003,1.0,44.95,2020.5025000000003,90821.58737500002,2020.5025000000003,2020.5025000000003,2020.5025000000003,90821.58737500002,90821.58737500002,90821.58737500002,90821.58737500002
441.0,1174.95,3130.4025,9261.0,24673.95,65738.4525,175146.01987500003,441.0,24298.05,1338764.7025,9261.0,510259.05,28114058.752499998,1549017699.0276248,3130.4025,64736.9475,1338764.7025,175146.01987500003,3622032.212625,74903885.104875,1549017699.0276248
5184.0,7930.8,12133.022500000001,373248.0,571017.6,873577.6200000001,1336452.4283750001,5184.0,567446.4,62113313.44,373248.0,40856140.800000004,4472158567.68,489527445883.32794,12133.022500000001,868114.18,62113313.44,1336452.4283750001,95622776.92700002,6841781475.416,489527445883.32794
4.0,61.8,954.81,8.0,123.6,1909.62,29503.628999999997,4.0,118.1,3486.9024999999997,8.0,236.2,6973.804999999999,205901.59262499996,954.81,1824.6449999999998,3486.9024999999997,29503.628999999997,56381.530499999986,107745.28724999998,205901.59262499996
2916.0,2484.0,2116.0,157464.0,134136.0,114264.0,97336.0,2916.0,130898.70000000001,5876018.402500001,157464.0,7068529.800000001,317304993.735,14243762408.580128,2116.0,111506.3,5876018.402500001,97336.0,5129289.8,270296846.51500005,14243762408.580128
64.0,438.0,2997.5625,512.0,3504.0,23980.5,164116.546875,64.0,3504.4,191887.80250000002,512.0,28035.2,1535102.4200000002,84056451.88512501,2997.5625,23983.2375,191887.80250000002,164116.546875,1313082.253125,10505857.186875,84056451.88512501
729.0,1872.4499999999998,4809.422499999999,19683.0,50556.149999999994,129854.40749999997,333533.4503749999,729.0,52037.1,3714485.29,19683.0,1405001.7,100291102.83,7158927499.417,4809.422499999999,133658.25499999998,3714485.29,333533.4503749999,9269199.984249998,257599554.8615,7158927499.417
196.0,1105.3,6233.102500000001,2744.0,15474.199999999999,87263.43500000001,492103.4423750001,196.0,15425.899999999998,1214073.4224999999,2744.0,215962.59999999998,16997027.915,1337726800.5816247,6233.102500000001,86991.0575,1214073.4224999999,492103.4423750001,6867943.989624999,95851096.70637499,1337726800.5816247
1.0,25.05,627.5025,1.0,25.05,627.5025,15718.937625000002,1.0,25.05,627.5025,1.0,25.05,627.5025,15718.937625000002,627.5025,627.5025,627.5025,15718.937625000002,15718.937625000002,15718.937625000002,15718.937625000002
36.0,484.79999999999995,6528.639999999999,216.0,2908.7999999999997,39171.84,527514.112,36.0,2742.6000000000004,208940.41000000003,216.0,16455.600000000002,1253642.4600000002,95506661.41100001,6528.639999999999,36933.68,208940.41000000003,527514.112,2984241.344,16882385.128000002,95506661.41100001
225.0,296.25,390.0625,3375.0,4443.75,5850.9375,7703.734375,225.0,4459.5,88387.29000000001,3375.0,66892.5,1325809.35,26277541.317,390.0625,5871.675,88387.29000000001,7703.734375,115965.58125,1745648.9775000003,26277541.317
2401.0,987.3499999999999,406.0224999999999,117649.0,48380.149999999994,19895.102499999997,8181.353374999998,2401.0,47694.15,947410.2225,117649.0,2337013.35,46423100.9025,922161740.0703751,406.0224999999999,19613.0025,947410.2225,8181.353374999998,395202.00037499995,19090315.983374998,922161740.0703751
1764.0,3870.3,8491.622500000001,74088.0,162552.6,356648.1450000001,782503.0133750002,1764.0,162766.80000000002,15018725.16,74088.0,6836205.600000001,630786456.72,58203567485.064,8491.622500000001,357118.11000000004,15018725.16,782503.0133750002,32908433.836500008,1383975523.4940002,58203567485.064
625.0,1465.0,3433.96,15625.0,36625.0,85849.0,201230.056,625.0,37566.25,2257957.0225000004,15625.0,939156.25,56448925.56250001,3392919119.859626,3433.96,88055.29000000001,2257957.0225000004,201230.056,5160039.994000001,132316281.51850003,3392919119.859626
1.0,19.85,394.02250000000004,1.0,19.85,394.02250000000004,7821.346625000001,1.0,19.85,394.02250000000004,1.0,19.85,394.02250000000004,7821.346625000001,394.02250000000004,394.02250000000004,394.02250000000004,7821.346625000001,7821.346625000001,7821.346625000001,7821.346625000001
5184.0,8164.8,12859.560000000001,373248.0,587865.6,925888.3200000001,1458274.1040000003,5184.0,587815.2000000001,66652528.81,373248.0,42322694.400000006,4798982074.32,544157910457.72107,12859.560000000001,925808.9400000001,66652528.81,1458274.1040000003,104986733.79600002,7558396767.054001,544157910457.72107
3844.0,4464.0,5184.0,238328.0,276768.0,321408.0,373248.0,3844.0,265620.39999999997,18354369.639999997,238328.0,16468464.799999997,1137970917.6799998,78633790411.68799,5184.0,308462.39999999997,18354369.639999997,373248.0,22209292.799999997,1321514614.0799997,78633790411.68799
4356.0,6807.900000000001,10639.9225,287496.0,449321.4,702234.885,1097508.005875,4356.0,464065.8,49439179.690000005,287496.0,30628342.8,3262985859.5400004,347621704154.29706,10639.9225,725278.5950000001,49439179.690000005,1097508.005875,74812487.07425001,5099651385.0235,347621704154.29706
1681.0,1453.45,1256.7025,68921.0,59591.450000000004,51524.802500000005,44550.10362500001,1681.0,57057.65,1936689.7225000001,68921.0,2339363.65,79404278.6225,2695194252.3171253,1256.7025,49333.99250000001,1936689.7225000001,44550.10362500001,1748890.0341250005,68655650.66262501,2695194252.3171253
2025.0,2821.5,3931.2900000000004,91125.0,126967.5,176908.05000000002,246491.88300000003,2025.0,125617.5,7792472.25,91125.0,5652787.5,350661251.25,21752686285.875,3931.2900000000004,175027.05000000002,7792472.25,246491.88300000003,10974196.035000002,488588010.07500005,21752686285.875
361.0,1169.45,3788.4024999999997,6859.0,22219.55,71979.64749999999,233176.17387499998,361.0,20770.8,1195086.24,6859.0,394645.2,22706638.56,1306468277.568,3788.4024999999997,67286.46,1195086.24,233176.17387499998,4141481.6130000004,73557558.072,1306468277.568
5041.0,5030.349999999999,5019.722499999999,357911.0,357154.85,356400.2974999999,355647.3391249999,5041.0,353111.39999999997,24734707.559999995,357911.0,25070909.4,1756164236.7599998,123015594578.90396,5019.722499999999,352365.38999999996,24734707.559999995,355647.3391249999,24965087.881499995,1752454030.6259995,123015594578.90396
100.0,798.5,6376.022499999999,1000.0,7985.0,63760.22499999999,509125.3966249999,100.0,8873.5,787390.0225000001,1000.0,88735.0,7873900.225000001,698690536.4653751,6376.022499999999,70854.89749999999,787390.0225000001,509125.3966249999,5657763.565374999,62873093.296625,698690536.4653751
36.0,273.0,2070.25,216.0,1638.0,12421.5,94196.375,36.0,1711.1999999999998,81339.04,216.0,10267.199999999999,488034.24,23197894.207999997,2070.25,12976.6,81339.04,94196.375,590435.3,3700926.32,23197894.207999997
121.0,215.05,382.20250000000004,1331.0,2365.55,4204.227500000001,7472.0588750000015,121.0,2454.65,49795.9225,1331.0,27001.15,547755.1475,11111960.105875,382.20250000000004,4362.5825,49795.9225,7472.0588750000015,85288.487875,973510.284875,11111960.105875
1024.0,1619.2,2560.36,32768.0,51814.4,81931.52,129554.21600000001,1024.0,52910.4,2733896.9025000003,32768.0,1693132.8,87484700.88000001,4520361833.438625,2560.36,83664.57,2733896.9025000003,129554.21600000001,4233427.242000001,138335183.26650003,4520361833.438625
121.0,840.4000000000001,5836.960000000001,1331.0,9244.400000000001,64206.56000000001,445943.7440000001,121.0,9225.7,703417.6900000001,1331.0,101482.70000000001,7737594.590000001,589956416.603,5836.960000000001,64076.68000000001,703417.6900000001,445943.7440000001,4895458.352000001,53741111.51600001,589956416.603
3721.0,5746.2,8873.640000000001,226981.0,350518.2,541292.04,835896.8880000002,3721.0,359622.45,34756330.7025,226981.0,21936969.45,2120136172.8525,204904209840.05362,8873.640000000001,555351.39,34756330.7025,835896.8880000002,52314100.938,3274046352.1755004,204904209840.05362
576.0,489.59999999999997,416.15999999999997,13824.0,11750.4,9987.84,8489.663999999999,576.0,11587.2,233095.84,13824.0,278092.80000000005,5594300.16,112538671.552,416.15999999999997,9849.119999999999,233095.84,8489.663999999999,200922.04799999995,4755155.136,112538671.552
3364.0,5472.299999999999,8901.922499999999,195112.0,317393.39999999997,516311.50499999995,839896.3878749998,3364.0,322691.69999999995,30954201.322499994,195112.0,18716118.599999998,1795343676.7049997,172218342187.9271,8901.922499999999,524930.3775,30954201.322499994,839896.3878749998,49527181.11712499,2920528894.7778745,172218342187.9271
3600.0,5877.0,9594.202500000001,216000.0,352620.0,575652.15,939752.1348750001,3600.0,352020.0,34421689.0,216000.0,21121200.0,2065301340.0,201952049363.0,9594.202500000001,574672.65,34421689.0,939752.1348750001,56289186.0675,3371604437.55,201952049363.0
324.0,1407.6000000000001,6115.240000000001,5832.0,25336.800000000003,110074.32,478211.7680000001,324.0,26437.5,2157226.5625,5832.0,475875.0,38830078.125,3168426513.671875,6115.240000000001,114856.25,2157226.5625,478211.7680000001,8981758.75,168695117.1875,3168426513.671875
1.0,44.9,2016.0099999999998,1.0,44.9,2016.0099999999998,90518.84899999999,1.0,44.9,2016.0099999999998,1.0,44.9,2016.0099999999998,90518.84899999999,2016.0099999999998,2016.0099999999998,2016.0099999999998,90518.84899999999,90518.84899999999,90518.84899999999,90518.84899999999
1225.0,2632.0,5655.040000000001,42875.0,92120.0,197926.40000000002,425259.0080000001,1225.0,90167.0,6636806.4399999995,42875.0,3155845.0,232288225.39999998,17097740750.727997,5655.040000000001,193730.24,6636806.4399999995,425259.0080000001,14568514.048,499087844.288,17097740750.727997
324.0,1710.8999999999999,9034.502499999999,5832.0,30796.199999999997,162621.04499999998,858729.4626249998,324.0,30229.2,2820384.3600000003,5832.0,544125.6,50766918.480000004,4736553494.184001,9034.502499999999,159626.97,2820384.3600000003,858729.4626249998,15172543.498499999,268077533.418,4736553494.184001
100.0,407.0,1656.4900000000002,1000.0,4070.0,16564.9,67419.14300000001,100.0,4493.0,201870.49000000002,1000.0,44930.0,2018704.9000000001,90700411.157,1656.4900000000002,18286.510000000002,201870.49000000002,67419.14300000001,744260.9570000002,8216128.943000002,90700411.157
225.0,1284.0,7327.359999999999,3375.0,19260.0,109910.39999999998,627222.0159999998,225.0,20183.25,1810504.8025,3375.0,302748.75,27157572.0375,2436124737.003875,7327.359999999999,115179.07999999999,1810504.8025,627222.0159999998,9859329.247999998,154979211.09399998,2436124737.003875
4900.0,6881.0,9662.89,343000.0,481670.0,676402.2999999999,949862.0869999999,4900.0,480165.0,47052740.25,343000.0,33611550.0,3293691817.5,322758271744.875,9662.89,674288.85,47052740.25,949862.0869999999,66282593.955,4625284366.575,322758271744.875
676.0,1950.0,5625.0,17576.0,50700.0,146250.0,421875.0,676.0,49617.1,3641799.7224999997,17576.0,1290044.5999999999,94686792.785,6949828500.432874,5625.0,143126.25,3641799.7224999997,421875.0,10734468.75,273134979.1875,6949828500.432874
4624.0,1727.1999999999998,645.16,314432.0,117449.59999999999,43870.88,16387.064,4624.0,110173.6,2625048.04,314432.0,7491804.800000001,178503266.72,4253102834.408,645.16,41153.08,2625048.04,16387.064,1045288.232,66676220.216,4253102834.408
9.0,210.45000000000002,4921.022500000001,27.0,631.35,14763.067500000003,345209.7283750001,9.0,582.5999999999999,37713.63999999999,27.0,1747.7999999999997,113140.91999999998,7323988.887999998,4921.022500000001,13623.130000000001,37713.63999999999,345209.7283750001,955662.5695000001,2645611.8459999994,7323988.887999998
9.0,237.29999999999998,6256.8099999999995,27.0,711.9,18770.43,494913.6709999999,9.0,739.5,60762.25,27.0,2218.5,182286.75,14977894.625,6256.8099999999995,19498.149999999998,60762.25,494913.6709999999,1542303.6649999998,4806293.975,14977894.625
1.0,84.65,7165.622500000001,1.0,84.65,7165.622500000001,606569.9446250001,1.0,84.65,7165.622500000001,1.0,84.65,7165.622500000001,606569.9446250001,7165.622500000001,7165.622500000001,7165.622500000001,606569.9446250001,606569.9446250001,606569.9446250001,606569.9446250001
5041.0,1750.1499999999999,607.6225,357911.0,124260.65,43141.197499999995,14977.894624999997,5041.0,121420.65000000001,2924613.0225000004,357911.0,8620866.15,207647524.59750003,5001526960.428376,607.6225,42155.1975,2924613.0225000004,14977.894624999997,1039125.618375,72091711.00462501,5001526960.428376
144.0,717.5999999999999,3576.0399999999995,1728.0,8611.199999999999,42912.479999999996,213847.19199999995,144.0,8733.599999999999,529692.84,1728.0,104803.19999999998,6356314.08,385510448.95199996,3576.0399999999995,43522.439999999995,529692.84,213847.19199999995,2602641.9119999995,31675631.831999995,385510448.95199996
3721.0,6301.3,10670.89,226981.0,384379.3,650924.2899999999,1102302.937,3721.0,397619.35000000003,42488886.722500004,226981.0,24254780.35,2591822090.0725,276957434767.6079,10670.89,673345.555,42488886.722500004,1102302.937,69556595.83150001,4389101998.43425,276957434767.6079
225.0,1486.5,9820.81,3375.0,22297.5,147312.15,973242.271,225.0,21396.0,2034616.9600000002,3375.0,320940.0,30519254.400000002,2902177631.7440004,9820.81,141356.24,2034616.9600000002,973242.271,14008403.383999998,201630540.736,2902177631.7440004
2916.0,3240.0,3600.0,157464.0,174960.0,194400.0,216000.0,2916.0,176793.3,10718748.6025,157464.0,9546838.2,578812424.535,35092646987.15487,3600.0,196437.0,10718748.6025,216000.0,11786220.0,643124916.15,35092646987.15487
256.0,568.0,1260.25,4096.0,9088.0,20164.0,44738.875,256.0,8843.2,305477.29000000004,4096.0,141491.2,4887636.640000001,168837298.18300003,1260.25,19620.850000000002,305477.29000000004,44738.875,696540.175,10844443.795000002,168837298.18300003
961.0,2683.0499999999997,7490.902499999999,29791.0,83174.54999999999,232217.97749999998,648337.6113749999,961.0,83619.40000000001,7275966.760000001,29791.0,2592201.4000000004,225554969.56000003,19626192738.424004,7490.902499999999,233459.97,7275966.760000001,648337.6113749999,20205960.4035,629734923.0780001,19626192738.424004
49.0,309.75,1958.0625,343.0,2168.25,13706.4375,86644.265625,49.0,2194.15,98250.9025,343.0,15359.050000000001,687756.3175,30796745.388624996,1958.0625,13870.1625,98250.9025,86644.265625,613754.690625,4347602.435625,30796745.388624996
5184.0,8269.199999999999,13190.5225,373248.0,595382.3999999999,949717.6199999999,1514931.5091249999,5184.0,598892.4,69188292.20250002,373248.0,43120252.800000004,4981557038.580001,575504755125.785,13190.5225,955316.5575,69188292.20250002,1514931.5091249999,109718106.62887499,7946275359.457127,575504755125.785
